Period,quick_ratio,profit_growth,management_turnover,loan_size,leverage_ratio,defaulted,sector,Environment,Social,Governance
1,2.78,0.85,0.14,115.61,0.39,0,8,-2.302367648,-0.414767953,0.234454092
1,0,0,0.35,10.47,0.52,1,8,0.11304337,0.429231477,-0.143834882
1,3.06,0.64,0.31,127.6,0.48,0,8,0.683376129,-0.832446858,-0.389763954
1,4.57,0.68,0.15,204.86,0.52,0,8,0.130982016,0.805593459,-1.090352271
1,0,0,0.3,7.72,0.46,1,8,0.463090828,-1.056107521,0.045671413
1,3.51,0.4,0.39,102.98,0.79,0,8,-0.050081326,0.039089798,-0.198595558
1,4.87,0.37,0.31,344.94,0.13,0,8,1.363514457,-0.403789215,0.134868969
1,0.69,0.91,0.08,292.35,0.68,1,8,-0.274861804,0.743709734,-0.164533844
1,0.42,0.96,0.03,200.71,0.37,0,8,0.145250851,0.417222736,-0.534402034
1,1.78,0.49,0.45,401.98,0.3,1,8,-1.214411895,0.383800511,-0.16005572
1,1.45,0.78,0.38,100.41,0.77,1,8,-0.166800191,0.19991262,0.626589554
1,2.55,-0.09,0.19,273.03,0.48,0,8,1.580679054,-0.830576141,-0.001496119
1,1.04,-0.4,0.32,173.92,0.3,0,8,0.491475021,-0.647290221,0.002557954
1,4.22,0.78,0.14,225.06,0.74,1,8,-0.91431275,-1.629600774,-0.013452564
1,2.82,-0.4,0.07,485.13,0.41,1,8,-1.433959369,0.766342509,0.313556257
1,0.22,0.1,0.44,263.35,0.42,1,8,0.505121989,1.553987659,-0.053546501
1,4.11,0.67,0.19,480.28,0.47,1,8,-2.225915523,-0.616497573,0.116189085
1,0.27,-0.24,0.07,56.31,0.72,1,8,-0.360747663,-0.682313726,0.418226591
1,2.14,0.33,0.11,88.03,0.52,1,8,0.405300398,0.397299686,-0.153830229
1,0,0,0.34,12.78,0.5,1,8,-0.900670329,1.60303216,0.031135414
1,0.17,-0.17,0.11,427.81,0.38,0,9,0.954094048,-0.97950192,-0.004851017
1,0.17,-0.11,0.26,123.06,0.91,1,9,1.885910024,0.423938218,-0.389917432
1,0.52,-0.17,0.33,142.62,0.84,0,9,1.693406375,1.03716161,-0.065969061
1,0.26,-0.17,0.09,43.62,0.82,1,9,-0.470225814,-0.277159415,0.013557724
1,4.98,0.62,0.28,307.71,0.23,0,9,-0.588120201,-0.473850719,-0.034918912
1,0.23,0.1,0.32,268.13,0.43,1,9,-1.392206741,-0.384258385,0.238823077
1,0.96,-0.3,0.01,208.98,0.16,0,9,-2.180604497,0.729194198,-0.388544663
1,1.4,-0.32,0.19,240.29,0.6,1,9,-0.367634811,0.137336542,-0.157369868
1,0.09,0.06,0.36,104.2,0.6,1,9,-0.03141281,0.646693366,-0.033585366
1,3.22,0.16,0.4,283.04,0.41,0,9,-0.541203917,-0.219226877,0.484706106
1,2.43,0.86,0.12,342.96,0.52,0,9,1.80754796,-0.151678137,-0.550325012
1,0.9,-0.22,0.01,176.8,0.37,0,9,0.76519882,0.125210988,-0.496910388
1,1.81,-0.2,0.33,407,0.49,0,9,-0.010658141,-0.406346317,-0.103896696
1,2.28,0.81,0.12,342.82,0.25,0,9,1.366042852,-0.245769911,-0.416988541
1,3.71,0.1,0.48,96.52,0.51,0,9,-0.540744622,0.272425495,-0.094540269
1,3.3,-0.29,0.21,489.13,0.84,0,9,0.982065558,0.581775907,0.247925982
1,2.1,0.61,0.25,35.47,0.16,1,9,-0.054532165,-0.217028742,0.281335133
1,1.52,0.15,0.07,480.42,0.56,0,9,-0.65943027,0.534990932,-0.582488155
1,1.94,0.74,0.4,218.1,0.29,0,9,0.320658273,-1.103474006,0.529907993
1,3.65,0.25,0.23,362.13,0.11,1,9,1.433472789,-0.401238083,-0.442184955
1,0.2,-0.12,0.27,109.04,0.92,1,10,-1.61448952,-0.359075329,-0.534514584
1,3.3,0.19,0.17,169.54,0.79,1,10,-0.400457338,0.886007001,0.047456865
1,0.23,0.08,0.44,195.25,0.43,1,10,-1.524858817,1.241593282,-1.140160748
1,0.1,0.06,0.57,78.81,0.62,1,10,0.079550091,2.503875294,0.364561856
1,0.18,0.11,0.29,211.54,0.44,1,10,0.720490334,-0.110860015,-0.707871095
1,2.26,0.33,0.47,477.24,0.22,1,10,0.39548695,0.73480976,-0.712007022
1,0.43,0.26,0.23,432.34,0.59,1,10,0.743759756,-0.031120067,-0.41575845
1,0.23,-0.09,0.3,135.03,0.91,1,10,-0.058972773,0.988654278,0.197096597
1,0.21,-0.1,0.25,126.3,0.89,1,10,-0.815055046,0.192854372,0.46342393
1,1.17,-0.36,0.32,274.79,0.68,0,10,0.988884494,-0.598873271,-0.144494834
1,2.16,0.95,0.18,144.55,0.69,0,10,0.384502528,-0.005935306,0.18896344
1,0.97,-0.34,0.4,67.21,0.41,0,10,-1.505909495,-0.483229883,0.246407126
1,3.61,0.37,0.07,276.62,0.89,0,10,1.850885383,0.023352413,0.720697244
1,4.5,0.11,0.47,381.68,0.23,1,10,-1.010441792,-0.836696472,-0.241782345
1,0.57,0.57,0.36,300.04,0.15,0,10,2.830856829,0.270026135,0.659985062
1,4.95,0.22,0.25,408.93,0.2,1,10,1.358062036,-0.350021025,0.629424903
1,0.11,0.06,0.61,78.61,0.57,1,10,1.421126399,0.518085415,0.576148977
1,1.72,0.52,0.19,244.27,0.3,0,10,0.227898909,-0.399779196,-0.593294089
2,4.38,0.36,0.12,192.66,0.67,1,1,-1.358725967,-0.503302999,0.752604592
2,1.64,0.88,0.4,469.82,0.58,0,1,1.198566224,0.847206252,0.231013928
2,0.13,0.89,0.02,64.02,0.46,1,1,0.367745088,-0.89281798,0.155933435
2,1.73,-0.4,0.18,239.66,0.13,0,1,0.327584075,-0.843638759,-0.137799816
2,4.03,0.77,0.46,441.83,0.77,1,1,-0.397551503,-1.611920197,-0.137280836
2,2.37,0.38,0.13,287.3,0.46,0,1,-0.835825631,-0.316256887,0.295167411
2,0.1,0.06,0.39,86.2,0.64,1,1,0.601767169,0.274777108,-0.68169129
2,0.09,0.04,0.47,76.65,0.6,1,1,-0.563208005,-0.234607,-0.113019496
2,0.17,0.57,0.34,114.77,0.49,1,1,-0.158507873,-0.167265455,0.260657202
2,2.58,-0.12,0.49,100.28,0.76,0,1,0.136496965,-1.02391823,0.349540414
2,0.31,-0.17,0.12,56.88,0.7,1,1,-0.718225692,0.635201332,0.867621566
2,0.68,0.2,0.38,274.02,0.81,1,1,-1.035166406,-0.036440611,0.319518563
2,3.06,0.56,0.32,328.32,0.58,0,1,0.589757292,-0.676247964,-0.110211431
2,0.2,-0.08,0.19,67.57,0.84,1,1,0.160605396,-0.020644393,-0.977461241
2,3.1,0.3,0.02,201.96,0.19,0,1,-0.174470642,0.660915589,0.006374421
2,2.83,0.42,0.04,98.73,0.64,0,1,0.47809408,-0.002095817,-0.845654995
2,2.49,-0.37,0.09,463.33,0.63,0,1,-0.784673375,-0.351988092,0.006731398
2,0.68,-0.25,0.34,403.34,0.68,0,1,0.106398375,0.169049201,-0.96165877
2,0,0,0.37,13.6,0.52,1,1,-1.14148861,0.923503194,-0.688351065
2,3.72,-0.35,0.15,465.89,0.44,0,1,-1.013495421,1.613598215,-0.427610303
2,3.11,0.42,0.45,257.85,0.75,1,1,0.84470912,1.120683919,-0.447747652
2,1.18,0.14,0.47,361.36,0.42,0,1,1.334906301,0.766693802,-0.324102416
2,2.4,0.73,0.17,323.44,0.31,0,1,1.654784683,0.402893079,0.087078433
2,2.73,0.8,0.03,176.16,0.31,1,1,0.711449957,0.535133324,-0.367812163
2,3.9,0.55,0.01,73.57,0.72,0,1,-1.646849341,-0.74013883,0.390551804
2,2.42,-0.02,0.06,385.31,0.36,0,1,-1.486764631,-0.016325714,0.350860319
2,0.13,-0.32,0.13,171.67,0.32,0,1,0.220327365,1.308734454,-0.517636636
2,4.31,-0.4,0.31,168.44,0.82,1,1,1.368448466,-1.146815976,-0.155487214
2,0.11,0.04,0.38,117.39,0.58,1,1,0.459573357,0.117865397,0.379998255
2,0.17,-0.1,0.24,121.63,0.98,1,1,-0.110687779,-0.412175041,0.45773163
2,0,0,0.39,14.61,0.46,1,1,1.221330876,-0.897451287,0.430194405
2,0.09,0.05,0.5,104.1,0.57,1,1,0.982010988,-1.023945515,-0.125603492
2,0.22,-0.08,0.24,92.54,0.89,1,1,-0.997138159,-0.959164481,-0.406271283
2,0.25,-0.18,0.1,38.91,0.68,1,1,0.866141363,0.510784162,0.250006451
2,0,0,0.37,9.79,0.48,1,1,-1.423150024,-0.563726132,0.93433755
2,3.4,-0.48,0.05,8.22,0.13,0,1,0.974055183,0.712144583,0.209782911
2,0.21,-0.08,0.3,144.17,0.97,1,1,2.298675099,-0.015887451,0.441019665
2,0.1,0.06,0.45,68.66,0.6,1,1,0.534892024,1.145823489,0.378979621
2,3.05,0.81,0.32,441.76,0.26,0,1,-0.239325573,-0.138088581,0.652314611
2,4.6,-0.4,0.14,485.54,0.1,0,1,-0.089480636,-0.308343431,-0.278719767
2,3.82,0.42,0.45,442.79,0.74,0,1,-1.094301751,0.186319653,-0.145868739
2,2.24,0.6,0.44,117.78,0.39,0,1,-0.802881459,-0.695814606,0.394331892
2,1.75,-0.27,0.45,44.26,0.72,0,1,-1.123175934,-0.209296047,-0.118769208
2,0.12,0.05,0.37,110.04,0.56,1,1,-0.602159389,-0.089461878,-0.542621592
2,4.6,0.83,0.5,397.97,0.15,1,1,0.660622845,1.220771537,-0.24751273
2,4.46,0.37,0.5,343.38,0.25,0,1,-1.76552021,1.48715344,0.411475867
2,2.02,0.54,0.39,213.84,0.22,0,1,0.485015335,0.345122544,-0.426753104
2,0.23,0.08,0.35,290.61,0.37,1,1,-0.183184738,0.094567554,0.130140734
2,3.62,-0.38,0.17,41.01,0.6,1,1,1.194168817,0.178193886,-1.043313205
2,4.76,-0.13,0.3,282.88,0.44,0,1,-1.283635811,-0.586322244,-0.95874384
2,2.7,0.02,0.36,352.06,0.86,0,1,1.505677574,1.157371798,0.293662197
2,2,0.76,0.48,252.3,0.47,1,1,0.215050022,-0.468408246,-0.043424393
2,0.09,0.06,0.39,57.89,0.54,1,1,-2.480010153,0.342104158,0.139409053
2,1.73,0.32,0.15,157.04,0.16,1,1,1.064695425,-1.221579851,-0.616955731
2,0.3,-0.17,0.1,42.73,0.76,1,1,-1.070482085,-0.513637985,-0.371076112
2,0,0,0.29,12.42,0.55,1,1,-0.236417463,0.541174359,-0.277882464
2,0.11,0.04,0.51,100.56,0.6,1,1,-0.413961061,-0.46240217,-0.439905534
2,2.99,0.01,0.31,234.35,0.75,1,1,1.558851181,-1.102249598,0.54209977
2,4.76,0.29,0.35,45.37,0.72,0,1,-0.815284693,-0.97017562,0.52089149
2,4.22,-0.15,0.18,393.35,0.83,1,1,-0.518307388,-0.790550985,-0.178231403
2,0.79,-0.46,0.02,233.73,0.75,0,1,0.987254225,-0.157290287,-0.570298653
2,0.23,0.38,0.28,144.03,0.25,0,1,0.955442374,-0.175919013,0.643692601
2,1.53,0.87,0.36,324.11,0.31,0,1,0.042402917,0.296965652,-0.05775405
2,2.47,0.42,0.4,270.29,0.46,0,1,-1.09158691,-0.803381681,0.58724936
2,2.14,0.15,0.02,30.47,0.55,0,1,-0.619401135,-0.420909601,0.009129053
2,3.34,-0.37,0.05,374.02,0.7,0,1,0.440526264,-0.582487019,-0.507601499
2,4.66,0.4,0.17,444.09,0.69,0,1,2.495362423,1.056571364,-0.280456334
2,0.11,0.05,0.54,71.76,0.66,1,1,-0.906240984,0.953216386,-0.278618018
2,1.8,0.73,0.41,298.95,0.27,0,1,1.165708454,0.195440464,-0.472409738
2,2.9,-0.12,0.13,250.63,0.67,0,1,-0.366974291,-1.229458348,-0.13058866
2,1.16,0.99,0.35,418.28,0.69,0,1,-1.579187483,0.581620725,-0.977393029
2,0.36,0.22,0.18,417.59,0.37,1,1,0.430568434,-0.018216042,0.300429974
2,0.18,0.12,0.48,265.4,0.38,1,1,-1.49207608,-0.25910623,0.033463152
2,2.24,-0.36,0.27,20.05,0.86,0,1,-0.864620233,0.221727703,0.404203888
2,2.24,0.11,0.05,394.01,0.49,0,1,-1.017015165,-0.895919925,-0.500292572
2,4.01,-0.11,0.23,241.97,0.69,0,1,-0.030634055,-0.110495932,0.304404466
2,0.1,0.05,0.44,118.9,0.54,1,1,0.579692596,-0.649259846,-0.777495188
2,3.4,0.44,0.31,316.94,0.67,0,1,0.065231234,-0.265224855,0.51580173
2,0.17,-0.11,0.26,77.3,0.86,1,1,0.077080813,1.367543518,0.150946562
2,2.86,-0.3,0.4,462.1,0.61,0,1,0.20015591,0.013662032,0.331937144
2,1.07,0.75,0.17,322.43,0.57,0,1,-0.025894451,-1.108729748,-0.362499577
2,2.58,-0.35,0.04,449.23,0.49,0,1,0.490574621,-0.705386469,0.098052624
2,1.21,-0.21,0.49,26.67,0.11,0,1,-1.507351044,0.37725215,-0.096433723
2,0.19,0.11,0.32,113.39,0.44,1,1,-1.190437615,-0.076656761,-0.263109428
2,0.74,0.97,0.37,252.62,0.2,0,1,-1.918979251,-0.120406298,0.798365818
2,0.17,-0.11,0.24,137,0.95,1,1,-0.916459157,0.146180241,-0.920108505
2,3.04,-0.34,0.44,132.86,0.62,1,1,-0.177159336,1.127119731,1.211046765
2,1.34,0.36,0.16,83.55,0.17,0,1,0.966695097,0.066273174,-0.148929757
2,0.1,0.06,0.38,146.79,0.65,1,1,0.857455689,-0.776516345,0.346544766
2,4.9,-0.22,0.38,379.66,0.49,1,1,-0.143932084,-1.678031367,-0.323195195
2,2.28,0.97,0.27,233.8,0.56,0,1,-0.00272621,-1.590105967,0.50668632
2,0.36,-0.19,0.12,59.11,0.71,1,1,1.963462637,-0.682023824,0.369624331
2,0.22,0.11,0.49,172.29,0.38,1,1,3.064778866,-0.238901805,-0.096890176
2,3.76,-0.17,0.41,342.79,0.28,0,1,0.258660293,0.433525429,-0.02047841
2,0.6,0.79,0.4,371.36,0.72,0,1,0.966394964,-0.079282927,0.157440354
2,2.7,0.81,0.39,67.45,0.44,0,1,0.302327408,0.076053084,0.235835387
2,0.52,0.54,0.34,203.22,0.37,0,1,-1.841426638,-0.454155327,-0.422587618
2,0.26,0.11,0.4,176.29,0.32,1,1,1.393959792,0.436613732,-0.261800324
2,3.24,0.91,0.48,461.67,0.31,0,1,1.308956143,-0.059948206,-0.214340048
2,0,0,0.36,13.12,0.46,1,1,-0.021332198,0.544291652,0.145140007
2,0.26,-0.21,0.08,30.55,0.71,1,1,-0.403219929,0.410821883,0.026495286
2,3.95,0.55,0.13,272.25,0.11,0,1,0.29533112,-0.555399993,-0.601626198
2,0.98,0.46,0.1,327.01,0.29,0,1,1.029673058,0.268102553,0.085745455
2,0.28,-0.15,0.09,40.92,0.79,1,1,-0.660570549,0.402289402,-0.186282136
2,1.41,0.03,0.39,287.46,0.12,1,1,-0.937075129,-0.542639214,-0.389826482
2,2.97,0.2,0.45,379.84,0.5,0,1,-0.163889808,-0.392318498,-0.798456767
2,0,0,0.28,8.49,0.51,1,1,0.522477421,-0.492842673,0.41960277
2,4.4,0.43,0.14,476.77,0.74,0,1,-0.016360673,-0.386347381,-0.01283297
2,3.79,0.35,0.04,320.41,0.74,0,1,0.291468041,-0.302186436,-0.000677574
2,0.23,-0.09,0.18,92.35,0.9,1,1,0.066210077,-0.825279471,0.43391708
2,0.72,-0.45,0.33,91.11,0.74,0,1,-0.631412149,0.262462265,-0.617876594
2,0.08,0.05,0.48,53.71,0.6,1,1,0.401047373,-0.918274736,-0.140886414
2,0.36,-0.18,0.1,43.86,0.71,1,1,0.275169896,0.845521413,-0.203388595
2,2.58,0.16,0.46,82.17,0.48,0,1,0.34123218,0.213350404,0.400508497
2,4.18,0.92,0.1,365.92,0.22,1,1,-0.580138249,-0.302612762,0.01172225
2,0.95,0.75,0.04,180.43,0.38,1,1,1.225864708,-0.874775878,0.391398771
2,0.17,0.09,0.5,236.58,0.42,1,1,0.08418624,0.09043049,0.442908004
2,3.97,0.27,0.34,261.83,0.73,1,1,-1.517482815,0.904663011,0.032155185
2,4.63,0.27,0.41,255.16,0.35,1,1,0.925294898,-0.032364937,-0.617180831
2,0.2,0.12,0.29,225.21,0.43,1,1,0.884799647,-0.27791657,0.072984108
2,0.54,0.15,0.42,325.72,0.21,0,1,-1.240341589,-0.895002472,0.205413926
2,0.11,0.06,0.62,128.11,0.64,1,1,1.22172878,-1.524874733,-0.790366812
2,2.22,-0.16,0.04,325.83,0.26,0,1,0.422830908,-0.249453365,0.020517064
2,4.53,0.76,0.31,5.86,0.81,1,1,-0.800346243,1.273499493,0.591271601
2,0.24,-0.09,0.23,60.03,0.9,1,1,1.168004928,-0.854595328,0.883028406
2,0.08,0.7,0.07,287.02,0.48,1,1,0.163350933,-0.172252612,0.111721761
2,3.74,0.78,0.32,26.7,0.67,1,1,0.72166813,-0.138008431,-1.596199581
2,3.18,-0.35,0.21,243.77,0.31,0,1,-0.883055691,0.172094019,-0.317555759
2,0.59,0.4,0.2,471.72,0.66,0,1,-0.252757673,0.558509612,-0.426815632
2,1.72,-0.38,0.5,277.74,0.23,1,1,0.259948365,-0.042972772,0.782356437
2,0,0,0.26,10.5,0.48,1,1,-0.323195763,0.307016705,-0.56571821
2,0.16,0.1,0.43,199.88,0.44,1,1,0.630125214,0.476616719,0.629370334
2,2.4,-0.47,0.25,464.64,0.25,0,1,1.537232492,0.290979187,0.237808422
2,3.99,0.17,0.43,195.62,0.11,0,1,-0.500633632,0.740691348,-0.007607923
2,3.21,0.42,0.43,249.32,0.39,1,1,0.523639301,1.267101197,0.687984993
2,0.82,0.26,0.37,123.67,0.48,1,1,-1.396656444,-0.061007199,1.046364559
2,3.14,-0.48,0.24,421.66,0.38,0,1,-0.703547585,-1.20111622,-0.075651769
2,4.2,0.54,0.27,68.19,0.24,0,1,0.344723503,1.480223091,0.713896497
2,0.21,0.08,0.5,199.22,0.43,1,1,0.664717845,-0.832719707,0.636466666
2,1.4,0.22,0.47,247.72,0.11,1,1,0.59688773,0.634761363,0.291046263
2,2.82,0.17,0.28,406.09,0.89,0,1,-2.168235369,0.982632855,0.49859068
2,1.99,0.26,0.05,3.19,0.81,0,1,-0.576729917,-0.684917723,0.381191967
2,4.08,0.9,0.17,484.13,0.42,0,1,0.083930445,-1.357741439,-0.2097471
2,0.21,0.09,0.39,299.74,0.4,1,1,0.520124104,-0.261341029,0.247966909
2,2,-0.14,0.06,7.28,0.84,0,2,-1.271646397,-0.262019739,-0.141096166
2,3.46,-0.35,0.21,5.19,0.15,1,2,0.576069397,-0.265752647,-0.054492375
2,2.44,-0.18,0.07,391.52,0.15,0,2,0.167721055,-1.336227342,-0.112286784
2,1.53,0.98,0.45,33.66,0.22,0,2,2.826054697,0.737048822,0.231462423
2,0.63,0.18,0.47,249.77,0.7,1,2,0.147189212,0.45694776,-0.366205768
2,0.14,0.13,0.23,264.79,0.13,0,2,-0.193037977,-0.2170637,-0.249611958
2,4.85,-0.49,0.26,111.67,0.71,1,2,1.087885266,-0.734920604,0.632246611
2,0.55,-0.29,0.4,129.17,0.12,0,2,-0.103453885,-1.079691856,0.042313104
2,0.32,-0.16,0.11,45.58,0.76,1,2,-0.931249815,-1.748849172,0.393858954
2,3.52,0.07,0.36,120.45,0.85,0,2,0.609743438,0.137035556,0.352395091
2,2.51,0.11,0.3,341.86,0.62,0,2,1.518269528,0.001116973,0.107617666
2,3.05,0.09,0.49,124.69,0.12,0,2,0.002826255,-0.929969701,0.016494255
2,4.82,-0.11,0.09,287.29,0.41,0,2,-0.119358674,-0.647300453,0.65985887
2,1.6,0.11,0.34,495.14,0.76,1,2,-0.10364829,0.94647703,0.784318672
2,2.83,0.06,0.31,88.12,0.64,0,2,-0.603408807,0.528123678,-0.063168386
2,0.16,0.11,0.34,196.4,0.41,1,2,0.72850753,-0.471978296,-0.347391733
2,2.17,-0.31,0.42,393.43,0.12,0,2,1.012913344,-0.035603307,0.129290356
2,0.81,-0.22,0.45,238.26,0.57,1,2,-0.333898242,0.09198402,-0.150379833
2,3.76,0.24,0.08,64.97,0.78,0,2,-1.119678927,-0.806930416,-0.539262146
2,0.64,0.69,0.44,69.9,0.76,0,2,0.20346647,0.939069196,0.837806056
2,2.15,-0.35,0.15,282.9,0.29,0,2,-1.821226761,-0.374832325,-0.309998995
2,2.02,-0.13,0.02,181.97,0.77,1,2,-0.739504458,-0.681711754,-0.180891675
2,0,0,0.24,7.18,0.49,1,2,-1.390617399,0.644768079,-0.56819772
2,1.71,-0.2,0.1,37.97,0.63,0,2,-0.332408945,0.522630046,-0.167978556
2,4.21,0.01,0.13,126.66,0.54,1,2,-0.344676891,0.427255031,-0.269685074
2,0.7,0.98,0.32,418.48,0.72,1,2,0.446638069,0.28485033,0.225213626
2,2.13,-0.38,0.29,238.55,0.79,0,2,-0.533570983,0.755068754,-0.871236807
2,0.51,0.21,0.2,286.88,0.51,0,2,0.345999069,0.562650939,0.427628493
2,4.61,0.47,0.45,446.56,0.87,0,2,1.085152235,0.705824732,-0.472720103
2,1.38,0.66,0.02,88,0.33,1,2,0.265761173,-1.628932296,-0.364137804
2,0.25,-0.2,0.08,55.87,0.77,1,2,0.249627874,-0.064671895,-0.286537443
2,1.81,0.31,0.46,68.96,0.42,0,2,0.668190978,-0.226546888,0.230166961
2,1.18,-0.47,0.43,483.13,0.58,0,2,-1.131074896,0.410178131,-0.527750217
2,3.36,0.33,0.14,252.75,0.89,0,2,0.046541118,0.688381192,0.046289301
2,2.31,-0.1,0.33,167.47,0.35,0,2,0.227850023,0.492198922,-0.617077376
2,0.38,-0.07,0.49,200.64,0.74,0,2,-0.506925062,1.101485623,0.845097929
2,3.89,0.69,0.11,36.16,0.11,1,2,1.628627615,-0.440813892,0.623393817
2,0.17,-0.13,0.22,79.64,0.85,1,2,-0.029052671,-0.933644628,-0.530338866
2,0.22,-0.24,0.08,293.34,0.2,0,2,-1.650532795,0.133852609,0.1079502
2,1.52,0.37,0.01,101.09,0.22,0,2,-0.860479759,-0.049143409,-0.069815087
2,2.13,-0.18,0.37,418.01,0.74,0,2,0.133196636,0.476482853,-0.197391046
2,2.44,-0.27,0.33,119.71,0.58,1,2,-0.542013368,0.419865955,0.163648792
2,0.16,0.09,0.44,110.3,0.42,1,2,0.706436367,-1.118900173,-0.078438234
2,4.07,-0.26,0.13,125.19,0.29,0,2,0.314680619,-0.645789555,0.367558641
2,2.74,0.26,0.45,465.19,0.25,0,2,0.454714382,-1.044231794,-0.172898353
2,0.43,0.98,0.14,334.03,0.88,0,2,1.084463293,-0.849564685,-0.989457476
2,0.11,0.42,0.15,9.34,0.71,1,2,0.412474037,-0.613257498,0.123127393
2,1.22,0.15,0.38,406.29,0.72,0,2,1.451730895,0.14149407,-0.521168886
2,3.42,0.11,0.2,197.44,0.11,1,2,0.687814463,0.825802999,-0.08081372
2,0.52,0.78,0.01,19.6,0.29,1,2,1.331382009,0.163125833,0.593875029
2,0.84,-0.12,0.46,475.86,0.13,0,2,-1.517460078,0.813446377,1.126263669
2,2.07,-0.29,0.42,41.07,0.24,0,2,0.59359536,-0.815765588,-0.494574124
2,4.34,0.37,0.32,166.57,0.66,0,2,-0.198749603,-0.196433803,-0.093607468
2,0.19,0.12,0.46,149.09,0.42,1,2,0.064942469,1.076400622,0.137791858
2,3.65,0.2,0.49,275.26,0.18,0,2,0.411400833,0.545279022,0.257011266
2,2.75,-0.14,0.16,364.21,0.29,0,2,-1.011576387,0.456692817,0.668997018
2,0,0,0.36,12.82,0.53,1,2,-0.420679953,0.57181353,-0.431060698
2,3.59,0.1,0.22,308.94,0.5,1,2,0.34519644,-0.509080564,-0.133177309
2,2.69,0.52,0.49,216.36,0.75,0,2,1.126968527,-0.027269493,-0.294547249
2,4.94,-0.26,0.32,340.06,0.61,1,2,1.665248419,-0.259760213,-0.061993433
2,2.39,0.45,0.08,483.04,0.62,0,2,-0.648553851,-0.732154604,-0.475777142
2,0.27,-0.22,0.07,36.24,0.72,1,2,0.417649062,2.778251655,-1.111347956
2,0.24,-0.12,0.26,126.5,0.87,1,2,-0.330045395,-1.960088412,-0.067444148
2,2.15,0.54,0.35,236.39,0.61,0,2,-0.975292096,-0.046978528,-0.07418123
2,0.54,0.9,0.19,197.59,0.69,0,2,2.105971362,3.066379577,-0.238393341
2,0.17,-0.08,0.18,100.88,0.81,1,2,0.658642421,-0.195139478,-0.802087925
2,4.69,0.95,0.07,389.89,0.77,1,2,-0.156933311,-0.778905473,0.229663328
2,4.09,0.81,0.38,75.2,0.48,0,2,0.262368758,-0.772515705,-0.470367922
2,2.67,0.73,0.3,300.25,0.18,0,2,-1.229841473,-0.406237177,-0.29080752
2,2.37,-0.07,0.05,74.09,0.47,0,2,0.55700184,-0.0721829,-0.199050305
2,4.92,0.79,0.32,290,0.35,1,2,1.380030881,-0.978836852,0.326207328
2,0.33,-0.17,0.12,47.98,0.71,1,2,-2.184442565,-0.524731831,-0.577115316
2,0.3,0.05,0.12,303.31,0.5,0,2,2.099150151,-0.788714374,0.270919145
2,0.41,-0.19,0.42,475,0.14,1,2,-0.278280368,-0.25227223,0.224997052
2,0.1,0.05,0.5,109.36,0.6,1,2,-0.685943178,-0.513248324,0.030909177
2,1.52,0.45,0.41,223.95,0.83,1,2,-0.921695573,-1.354890173,0.460853471
2,3.28,-0.22,0.31,159.65,0.51,0,2,-0.615875706,0.469536303,1.045732461
2,4.7,0.41,0.48,100.18,0.11,0,2,0.085996135,0.371615272,1.119542503
2,3.93,-0.4,0.04,197.97,0.44,1,2,-0.140042857,-0.454870701,-0.618176728
2,3.74,0.76,0.01,70.89,0.59,1,2,1.260900717,0.186949762,0.782861207
2,0.21,-0.1,0.25,81.37,0.84,1,2,0.769441613,-0.641513509,-0.422377298
2,0.22,0.09,0.47,104.1,0.39,1,2,1.606595106,-0.863537934,-0.511606686
2,0.22,0.12,0.3,283.57,0.43,1,2,0.284964017,-1.397788765,-0.604370598
2,0.1,0.04,0.56,105.73,0.62,1,2,0.194316954,0.727055749,0.332425998
2,1.99,-0.12,0.26,139.44,0.49,0,2,0.61856781,-0.521834522,0.458013574
2,0,0,0.37,10.76,0.52,1,2,-0.481237521,0.101879891,0.583605697
2,0.17,-0.11,0.18,101.24,0.86,1,2,1.259727469,-1.349699232,-0.947266017
2,3.62,0.07,0.01,378,0.87,0,2,1.11001782,0.083815621,0.141471901
2,2.64,0.86,0.08,19.63,0.14,1,2,-0.221123173,-0.069179009,-0.095903374
2,0.32,-0.25,0.12,22.22,0.69,1,2,-0.074875288,1.611551852,-0.360315084
2,0.2,-0.12,0.23,100.22,0.88,1,2,-1.214675649,-0.00859302,-0.301544105
2,0,0,0.23,11.03,0.51,1,3,-1.426355993,-0.888493332,0.107585834
2,2.85,0.36,0.17,143.83,0.72,0,3,-0.929912858,-0.317271542,0.034474965
2,4.81,0.79,0.17,462.36,0.74,0,3,-0.760994681,-0.094472057,-0.557331532
2,2.68,0.05,0.01,48.79,0.63,1,3,-0.83454438,0.001208207,0.431409717
2,3.55,0.88,0.36,306.09,0.29,0,3,-0.086848786,0.188241529,0.446152626
2,3.32,-0.02,0.45,418.05,0.8,1,3,-1.55059297,0.239588189,0.517455874
2,1.39,0.87,0.25,189.42,0.41,0,3,0.925779204,0.967087317,0.354080498
2,2.73,-0.08,0.43,446.68,0.26,0,3,-0.93516519,0.162380616,0.213808562
2,3.23,0.38,0.15,498.2,0.17,0,3,0.142177896,-0.503920319,0.002619345
2,0.32,-0.09,0.09,78.75,0.45,0,3,-1.906455509,-0.471343924,0.2630361
2,0.2,0.13,0.41,269.45,0.36,1,3,-0.27998567,-0.253766075,-0.842969712
2,1.55,0.6,0.39,183.62,0.11,0,3,0.987274689,0.724615461,1.032040018
